video_id,modality,ground_truth,predicted_emotion,confidence,data_quality_score,data_quality_issues,reasoning,ensemble_prediction,ensemble_confidence
Ses01M_script02_1_M031.mp4,TAV,excited,happy,82,90,[],"Multimodal cues indicate a mild positive affect (slight smile) with a potential hint of surprise (jaw drop). Audio is neutral, and the objective description supports a relaxed, introspective demeanor. No major data quality issues detected.",neutral,0.4396728016359918
Ses01F_script01_1_F043.mp4,A,frustrated,neutral,90,95,[],"The description indicates monotone, neutral delivery with clear speech and no hesitations, suggesting a neutral affect with high confidence.",neutral,0.4943820224719101
Ses01F_script01_1_F043.mp4,V,frustrated,surprised,85,92,[],"The AU descriptors map to a primary surprised expression with secondary smiling components. The neutral baseline described in the objective text is not supported by the detected AUs, which signal higher arousal and a potential mix of surprise and happiness.",neutral,0.4943820224719101
Ses01F_script01_1_F043.mp4,TAV,frustrated,neutral,70,85,[],"Transcript indicates confusion in content, but delivery is neutral; visual micro-expressions include brow raise and jaw drop suggesting mild surprise, though overall impression is neutral with concentration.",neutral,0.4943820224719101
Ses01F_script03_1_M000.mp4,V,fearful,happy,75,95,[],"The overall expression suggests a soft smile with mild amusement, supported by cheek raiser and lip corner puller, while the general calm demeanor aligns with neutral. Minor inner brow raise and lid tightener indicate slight tension but not strong indicators of fear, anger, or surprise.",surprised,0.3074433656957929
Ses01M_impro04_F022.mp4,V,neutral,happy,70,90,[],"AU indicators point to a mild smile (lip corner puller with cheek raiser and lid tightener), implying potential happiness. However, the objective description emphasizes a neutral expression, leading to secondary neutral interpretation with lower confidence.",neutral,0.42105263157894735
Ses01M_script01_1_F034.mp4,T,surprised,angry,85,40,['text-only transcript; lack of audio prosody and facial cues; limited contextual information'],"The phrase 'What the hell is this?' commonly indicates anger or frustration, with possible surprise. Without audio or visual cues, primary emotion is inferred from text with moderate confidence.",surprised,0.4222222222222222
Ses01M_script01_1_F034.mp4,V,surprised,neutral,78,85,[],"The description indicates a neutral overall expression with slight conjunctive cues (jaw drop, lip movements) that could hint at mild surprise or curiosity, but no strong affective signals.",surprised,0.4222222222222222
Ses01M_impro01_M009.mp4,T,frustrated,neutral,70,25,"['data provided as transcript without audio or video signals', 'no non-verbal cues or vocal tone available', 'limited context from a single sentence']","Based on the text, neutral is the most plausible emotion, with possible but uncertain signals of frustration or mild fear. Overall confidence is low due to absence of T modality cues.",happy,0.23076923076923078
Ses01M_impro01_M009.mp4,A,frustrated,neutral,90,95,[],"The speaker's delivery is described as relaxed, confident, and monotone with no significant pitch changes; this aligns with neutral affect rather than explicit emotional states. No signs of distress or arousal suggest neutral as the primary emotion; data quality is high due to clarity and lack of noise.",happy,0.23076923076923078
Ses01M_impro01_M009.mp4,V,frustrated,happy,90,90,[],"The subject displays a lively, friendly demeanor with a strong smile and open gestures suggesting happiness and enthusiasm. Some cues (lip corner depressor, brow changes) could indicate mild frustration or mixed emotions, hence secondary emotions.",happy,0.23076923076923078
Ses01M_impro01_M009.mp4,TAV,frustrated,excited,85,90,['contradictory facial cues (lip corner depressor vs smile)'],"Multimodal cues point to positive affect, primarily excited and happy. Transcript aligns with engaged, purposeful state; overall data quality is high with a small conflicting facial cue.",happy,0.23076923076923078
Ses01F_script02_1_M044.mp4,T,happy,neutral,72,60,['brief content'],"The provided transcript is brief and neutral in content, with no explicit emotional indicators, so neutral is the most plausible label with modest confidence.",neutral,0.491701244813278
Ses01F_script02_1_M044.mp4,A,happy,neutral,95,95,[],"The audio_description specifies neutral vocal delivery, natural voice, steady pace, and moderate pitch with no signs of emotion, indicating a confident neutral inference.",neutral,0.491701244813278
Ses01F_script02_1_M044.mp4,V,happy,sad,85,92,[],"Strong lip corner depression aligns with sadness; slight jaw drop indicates a possible secondary surprise cue, resulting in a primary-sad, secondary-surprised interpretation.",neutral,0.491701244813278
Ses01F_script02_1_M044.mp4,TAV,happy,neutral,70,80,"['image analysis restricted by policy mention', 'mixed visual cues with no single dominant emotion']","Integrated cues from transcript, audio, and visual features. Overall neutral vocal delivery with ambiguous facial signals leads to primary classification as neutral, with secondary cues suggesting surprise and mild negative emotions.",neutral,0.491701244813278
Ses01F_impro05_F008.mp4,T,angry,neutral,85,50,"['brief content', 'text-only transcript with minimal contextual cues']","Based on the short whisper-transcript, the most plausible emotion is neutral with moderate confidence due to lack of expressive cues.",neutral,0.391304347826087
Ses01F_impro05_F008.mp4,A,angry,excited,85,60,"['no raw audio data provided', 'description-based inference may be subjective', 'limited context without full speech content']","The audio description suggests an expressive, rising-intonation delivery associated with excitement, with possible happiness; confidence is higher for excited and lower for other emotions.",neutral,0.391304347826087
Ses01F_impro05_F008.mp4,V,angry,neutral,75,90,[],The subject appears largely neutral with subtle lip corner/cheek movements suggesting a slight positive undertone; no strong indicators of negative or high-arousal emotions are present.,neutral,0.391304347826087
Ses01F_impro05_F020.mp4,T,angry,happy,70,60,"['unclear speech due to whispering', 'brief content']",The transcript indicates gratitude/happiness with a hint of surprise; lack of visual cues and brevity reduce confidence in precise emotion mapping.,happy,0.5498392282958199
Ses01F_impro05_F020.mp4,A,angry,happy,92,100,[],The audio description explicitly identifies happiness and suggests possible excitement; both are consistent with the observed vocal characteristics.,happy,0.5498392282958199
Ses01F_impro05_F020.mp4,V,angry,happy,90,90,[],Visual cues show a genuine smile (lip corner puller and cheek raiser) with mild jaw drop suggesting slight surprise; overall indicated mood is positive.,happy,0.5498392282958199
Ses01F_impro05_F020.mp4,TAV,angry,happy,90,95,[],"The transcript and audio describe happiness/excitement; visual cues show a warm smile and engaged demeanor, aligning with a high-confidence 'happy' interpretation and a secondary 'excited' possibility.",happy,0.5498392282958199
Ses01M_script02_2_F040.mp4,A,sad,neutral,90,95,[],"The monotone delivery indicates a neutral emotional state with low arousal. No cues for excited, happy, fearful, sad, angry, frustrated, or surprised are evident in prosody.",neutral,0.38961038961038963
Ses01M_script02_2_F040.mp4,V,sad,surprised,85,85,[],"Multiple subtle facial cues align with a surprised expression (brow raising, jaw drop, lip tension). The overall context suggests contemplation or concentration, but the strongest, most consistent signals point to surprise.",neutral,0.38961038961038963
Ses01M_script03_2_M031.mp4,T,angry,happy,78,92,[],"Text conveys positive sentiment ('That's a very good idea') and intent to act ('I think I will'), suggesting happiness as the primary emotion with a secondary cue of excitement.",happy,0.42457231726283046
Ses01M_script03_2_M031.mp4,A,angry,happy,90,85,"['no raw audio sample provided; only descriptive text of audio cues', 'possible subjective interpretation due to reliance on description']","The text describes a woman with happy and excited tones, clear enunciation, and no signs of impairment, leading to primary happiness with high confidence.",happy,0.42457231726283046
Ses01M_script03_2_M031.mp4,TAV,angry,excited,85,75,"['objective_scene_description shows neutral expression on a male subject, conflicting with audio/visual indicators of positive emotion', 'potential data-labeling or cross-subject mismatch across modalities']","Audio and visual cues support excited and happy expressions; potential mild surprise. However, objective description conflicts with the emotional cues, resulting in moderate data quality.",happy,0.42457231726283046
Ses01F_script03_1_M001.mp4,T,fearful,neutral,70,50,"['brief content', 'limited contextual information', 'whispered speech not captured in transcript']",The phrase 'I wonder.' is neutral in content; no explicit emotional indicators; therefore neutral is most likely with moderate confidence.,happy,0.40186915887850466
Ses01F_script03_1_M001.mp4,A,fearful,excited,90,100,[],"The speaker's expressive delivery and passionate engagement point to high arousal and positive affect, most consistent with excitement; some positive valence could also align with happiness.",happy,0.40186915887850466
Ses01F_script03_1_M001.mp4,V,fearful,happy,85,90,[],"The described features (slight smile, relaxed posture, calm attentiveness) indicate a mild positive affect consistent with 'happy'; absence of strong negative cues supports this as the primary emotion. Overall data quality is high given a stable, uncluttered frame and coherent facial cues.",happy,0.40186915887850466
Ses01F_script03_1_M001.mp4,TAV,fearful,excited,70,60,"[""inconsistent gender descriptor between audio ('man') and visual description ('woman')"", 'short whispered transcript provides limited context', 'potential cross-modal misalignment between audio and visual modalities']","Cross-modal cues show both energetic vocal delivery and calm facial expression, with a gender descriptor inconsistency across modalities. This yields moderate confidence in multiple present emotions and a moderate data quality assessment.",happy,0.40186915887850466
Ses01M_script01_1_M000.mp4,V,neutral,happy,88,95,[],"Micro-expressions show eyelid tightening and cheek/dimple-driven mouth positioning consistent with a smile (happy) and a slight jaw drop suggesting mild surprise. Overall, the dominant cue aligns with happiness, with secondary surprise, while neutral remains a partial backdrop.",neutral,0.3116531165311653
Ses01M_script01_1_M028.mp4,T,frustrated,happy,70,50,"['no audio or video cues provided', 'only whisper transcript available', 'lacks nonverbal cues (facial expressions, tone cues)']","The transcript expresses affectionate reminiscence toward a person, implying positive sentiment; no strong emotional cues are present beyond this, so a 'happy' label with a secondary 'neutral' is chosen.",happy,0.2641509433962264
Ses01M_script01_1_M028.mp4,A,frustrated,happy,85,60,['brief content'],"Description indicates a positive tone, suggesting happiness as the primary emotion with possible secondary arousal (excited).",happy,0.2641509433962264
Ses01M_script01_1_M028.mp4,TAV,frustrated,sad,80,85,"['mixed modality cues across audio/visual/objective descriptions', 'ambiguous emotion cues from facial expressions']","Integrated transcript context (affectionate reminiscence) with positive audio tone and facial cues indicating sadness and surprise, resulting in a mixed-emotion assessment with sadness as primary.",happy,0.2641509433962264
Ses01M_impro01_F015.mp4,A,frustrated,angry,90,90,[],Auditory cues strongly point to anger as the dominant emotion; upset/tense language suggests potential frustration as a secondary emotion.,frustrated,0.3758741258741259
Ses01M_impro01_F015.mp4,TAV,frustrated,angry,92,40,"['modalities describe different speakers (audio describes a woman, visual_objective_description describes a man)', 'inconsistent subject identity across modalities may affect reliability', 'transcript content is brief']","Anger is the most supported emotion by the audio description. Frustration is supported by the transcript. Mild surprise is possible from facial cues, but the visuals conflict with the audio/description regarding speaker identity, lowering data quality.",frustrated,0.3758741258741259
Ses01F_script02_2_F037.mp4,T,surprised,happy,70,40,"['text-only transcript', 'no audio or video cues', 'low contextual information']","The statement contains positive sentiment toward a partner with an affectionate note, but also a mild dismissive phrase; overall likely positive with moderate confidence.",happy,0.444
Ses01F_script02_2_F037.mp4,A,surprised,excited,95,90,[],"The speaker's high-pitched, fast-paced, enthusiastic delivery and explicit mention of happiness indicate excited and happy emotions with high confidence.",happy,0.444
Ses01F_script02_2_F037.mp4,V,surprised,happy,85,90,[],"Facial action cues show moderately cheek-raised and lip-corner-pulled smile indicating happiness; slight brow raises contribute to a hint of surprise, but calm, friendly expression is predominant.",happy,0.444
Ses01F_script02_2_F037.mp4,TAV,surprised,excited,92,95,[],"Multi-modal signals converge on positive affect: high-energy, enthusiastic speech; genuine smile indicators; relaxed and friendly posture; all pointing to excited as the primary emotion with happiness as a strong secondary cue.",happy,0.444
Ses01M_script03_2_F028.mp4,T,angry,fearful,75,60,"['transcript-only data without audio/visual cues', ""potential transcription ambiguity ('child two' phrasing)""]","The line discusses potential harm from alcohol to a child, which most strongly aligns with fear/concern; without audio cues, emotion attribution remains uncertain and conservative.",happy,0.2611464968152866
Ses01M_script03_2_F028.mp4,A,angry,excited,90,95,[],"The audio_description explicitly notes happiness and an overall excited/pleased tone, with clear and steady delivery, indicating strong positive emotions while minimizing conflicting cues.",happy,0.2611464968152866
Ses01M_script03_2_F028.mp4,V,angry,surprised,70,85,"['ambiguous/mixed facial cues (surprise indicators with neutral mood described)', 'downward gaze reduces confidence in broad emotion reading']","The facial action cues strongly suggest surprise (jaw drop, chin raise), with accompanying partial indicators of happiness (lip corner puller, cheek raiser). However, the objective description notes a neutral/ contemplative mood with downward gaze, leading to a primary inference of surprised but with notable uncertainty.",happy,0.2611464968152866
Ses01M_script03_2_F028.mp4,TAV,angry,excited,85,60,['conflicting cues between audio indicating excitement and visual indicators of a neutral/contemplative mood'],"The audio description points to positive emotion (excited/happy), whereas the visual and objective descriptions show a more neutral/meditative demeanor, resulting in mixed signals across modalities. Primary emotion is deemed excited based on the strongest audio cue.",happy,0.2611464968152866
Ses01M_script01_1_M038.mp4,A,sad,frustrated,70,85,[],"The audio description indicates a negative, low, and slower speaking style with slight vocal roughness, which commonly align with frustrated or angry states, with possible sadness as a secondary cue.",neutral,0.1895424836601307
Ses01F_script01_3_M020.mp4,A,happy,neutral,85,90,[],"The speaker's calm, slightly contemplative voice and lack of strong emotional cues point toward a neutral affect rather than distinct emotions like happiness, anger, fear, or sadness.",happy,0.4897959183673469
Ses01F_script01_2_F014.mp4,A,frustrated,neutral,95,95,[],"The audio description points to a calm, controlled delivery without strong emotional cues, aligning with a neutral emotion as the most plausible.",neutral,0.651685393258427
Ses01F_script01_2_F014.mp4,V,frustrated,neutral,70,95,[],"The subject is described as neutral overall with slight indicators of surprise (brow raise, jaw drop) and minor sadness cues (lip corners).",neutral,0.651685393258427
Ses01F_script01_2_F014.mp4,TAV,frustrated,neutral,85,90,[],"The combination of calm, confident speech and neutral facial cues (with minor signs that could be associated with attentiveness or slight surprise) points to an overall neutral emotional state with a small likelihood of surprise.",neutral,0.651685393258427
Ses01M_script02_1_M023.mp4,A,neutral,frustrated,78,90,[],"The description indicates a negative tone without tension or harshness, suggesting frustration as the most likely emotion. Disgust is not in the allowed set; anger is possible but less supported by the calm delivery, so frustration is favored.",neutral,0.3241279069767442
Ses01M_script02_1_M023.mp4,TAV,neutral,frustrated,72,60,"['contradictory cues between audio negativity and mostly neutral visuals', 'limited context in the transcript and video frame']",Audio indicates negative valence (annoyance/frustration) while visuals show a neutral baseline with subtle cues; mapped to closest emotions with higher confidence for frustration.,neutral,0.3241279069767442
Ses01M_impro01_F004.mp4,T,frustrated,neutral,85,90,[],"The message conveys a neutral inquiry about an application, with potential mild surprise/caution inferred from hesitation, but overall neutral tone.",neutral,0.8045977011494253
Ses01M_impro01_F004.mp4,A,frustrated,neutral,90,60,[],"Given the description of monotone speech with no notable prosody or articulation cues, neutral is the most likely emotion with high confidence. Other emotions are unlikely due to lack of differentiating vocal indicators.",neutral,0.8045977011494253
Ses01M_impro01_F004.mp4,V,frustrated,neutral,90,85,[],"Dominant cue is contemplative calm with downward gaze and no visible tension, aligning with neutral affect; minor facial cues may reflect cognitive processing rather than a discrete emotional state.",neutral,0.8045977011494253
Ses01M_impro01_F004.mp4,TAV,frustrated,neutral,85,60,"['contradictory_visual_descriptions', 'monotone_audio']","Neutral mood is most probable given the overall scene, with secondary signs suggesting possible fear or surprise from facial cues. Conflicting cues across modalities reduce overall confidence.",neutral,0.8045977011494253
Ses01M_script03_2_F003.mp4,A,surprised,happy,92,100,[],"The description explicitly indicates happiness and excitement, with clear articulation and no speech disfluencies, supporting high confidence for these emotions.",happy,0.4077961019490255
Ses01M_script03_2_F003.mp4,V,surprised,happy,88,90,[],"The description indicates a calm, subtly engaged expression with a gentle smile, aligned with happiness. Minor opposing cues (lip corner depressor, slight jaw drop) are present but do not override the dominant positive cues.",happy,0.4077961019490255
Ses01M_script03_2_F003.mp4,TAV,surprised,happy,92,92,[],"Integrated analysis across audio and visual modalities shows positive affect with strongest confidence in 'happy', supported by 'excited' and mild 'surprised' cues.",happy,0.4077961019490255
Ses01F_script02_2_M039.mp4,A,surprised,neutral,85,95,[],"The speaker's natural, casual, and friendly delivery aligns with a neutral affect with mild positive valence might be inferred as 'happy' but not strongly indicated.",neutral,0.5157894736842106
Ses01F_script02_2_M039.mp4,V,surprised,happy,70,90,[],"The presence of smiling-related facial action units (AU6, AU12, AU10) suggests mild happiness, while the note of a slightly serious gaze points to a dominant neutral tone with a positive bias.",neutral,0.5157894736842106
Ses01F_script02_2_M039.mp4,TAV,surprised,happy,85,60,"['brief content', 'cross-modal inconsistency between audio and visual modalities']","Based on facial action cues indicating a subtle smile, the likely emotion is happy, with a secondary neutral state due to calm gaze. Confidence is higher for happy than neutral, reflecting stronger positive facial cues.",neutral,0.5157894736842106
Ses01F_impro04_F027.mp4,T,frustrated,excited,85,92,[],"The phrase 'That's fantastic' strongly indicates positive affect (excited), with 'Interesting' implying engagement but less diagnostic. Overall, high confidence in a positive state.",happy,0.4948453608247423
Ses01F_impro04_F027.mp4,A,frustrated,neutral,90,95,[],"The description identifies a neutral vocal tone with a slight pitch rise at the end, but no strong emotional cues are present. Therefore, neutral is the most plausible emotion with high confidence.",happy,0.4948453608247423
Ses01F_impro04_F027.mp4,V,frustrated,happy,85,85,['uneven lighting from one side causing subtle shadows'],"The description shows a gentle smile and facial action units consistent with positive affect (lip corner puller, upper lip raiser). The overall scene is calm and uncluttered, supporting a confident happy classification; data quality is good with minor lighting imbalance.",happy,0.4948453608247423
Ses01F_impro04_F027.mp4,TAV,frustrated,happy,85,92,['one-sided lighting causing faint shadows on the face'],"Transcript and audio indicate positive affect (e.g., 'Interesting' and 'fantastic'); visual cues show a Duchenne-like smile and relaxed posture, aligning with happiness and, to a lesser extent, excitement.",happy,0.4948453608247423
Ses01M_script02_1_F001.mp4,A,frustrated,neutral,95,95,[],"The description indicates a lack of noticeable emotion (monotone, low pitch, steady rhythm, clear voice), which aligns with neutral. No other emotions are evident from the provided cues.",neutral,0.4718875502008032
Ses01M_script02_1_F001.mp4,V,frustrated,neutral,75,85,[],"The description points to a contemplative, introspective state with neutral/ mild tension cues (furrowed brows, pursed lips) rather than strong emotions like happiness, fear, or anger. Neutral is the most plausible primary emotion with accompanying but weaker signals for frustration or sadness.",neutral,0.4718875502008032
Ses01F_impro05_F026.mp4,T,angry,neutral,70,50,"['no audio cues', 'no facial expressions visible', 'short utterance (one question)']","The line 'What's your name?' is a neutral interrogative; without audio/visual cues, neutral is the most likely emotion, with a smaller possibility of surprise.",neutral,0.4745762711864407
Ses01F_impro05_F026.mp4,A,angry,neutral,100,100,[],"The provided description explicitly states a neutral emotional tone with clear, stable vocal delivery, supporting a single high-confidence neutral classification and excellent data quality.",neutral,0.4745762711864407
Ses01F_impro05_F026.mp4,V,angry,happy,70,90,[],"The subject presents a subtle smile and engaged, amused expression, with jaw drop and chin raise indicating a possible surprise alongside happiness. The overall demeanor is calm and attentive, aligning most strongly with happiness.",neutral,0.4745762711864407
Ses01F_impro05_F026.mp4,TAV,angry,neutral,85,90,[],The transcript and descriptions indicate a neutral speaking tone with calm facial expressions. Facial action cues suggest a mild smile (happy) and some surprise signals (jaw drop) but are not strong enough to override the neutral tone as the primary emotion.,neutral,0.4745762711864407
Ses01M_script03_2_M037.mp4,A,angry,frustrated,75,90,[],"Negative tone and strained voice with slow speech point toward frustration as the strongest cue, with anger as a plausible secondary cue and sadness as a weaker possibility.",frustrated,0.288268156424581
Ses01M_script03_2_M037.mp4,V,angry,frustrated,70,85,['gaze directed outside the frame; may limit accuracy of gaze-based inferences'],"The scene shows a mix of cues: cheek raiser and lip corner puller (often linked to happiness), plus nose wrinkler, lip depressor, lip tightener, jaw drop, and lips parted, which can indicate a grimace or concentration leading toward frustration. The strongest, most consistent interpretation given the overall description is frustrated, with secondary hints of happiness and surprise.",frustrated,0.288268156424581
Ses01M_script03_2_M037.mp4,TAV,angry,frustrated,78,92,[],"Audio conveys a negative, strained tone consistent with frustration; visual cues include a tense mouth and focused posture, supporting a primary interpretation of frustration with possible anger and cautionary fear as secondary cues.",frustrated,0.288268156424581
Ses01F_script03_1_M013.mp4,T,happy,neutral,70,80,['brief content'],"The text suggests a contemplative/existential tone. Neutral is the most supported emotion, with some possibility of underlying fear or sadness due to existential questioning.",happy,0.2125
Ses01F_script03_1_M013.mp4,A,happy,surprised,70,65,"['description-based assessment (no audio data)', 'subjective interpretation', 'no video cues']","The description notes disbelief (surprise) and struggle to understand (frustration), with possible secondary cues toward fear or sadness; however, evidence is limited to narrative cues.",happy,0.2125
Ses01F_script03_2_M040.mp4,V,angry,happy,90,95,[],"Facial cues such as lip corner puller and dimples indicate happiness; slight jaw drop suggests a mild, secondary surprise, but the predominant emotion is happiness.",angry,0.38633193863319387
Ses01F_impro04_M022.mp4,A,neutral,sad,70,75,"['ambiguous emotional cues', 'subjective interpretation required']","The analysis infers sadness as the most plausible emotion based on the negative tone and explicit note of potential sadness, with no stronger cues for other emotions.",happy,0.3722943722943723
Ses01F_impro04_M022.mp4,V,neutral,happy,92,90,[],The facial cues described (smile-related AU signals) point strongly to happiness with minimal conflicting indicators; other cues suggest calm engagement rather than negative or intense emotions.,happy,0.3722943722943723
Ses01F_impro04_M022.mp4,TAV,neutral,happy,70,25,"['inconsistent cues across modalities (audio negative vs. facial expression indicating happiness)', 'transcript references a man while objective visual description shows a woman', 'brief content in transcript']","The facial expression shows smile-related muscle activation suggesting happiness, but the audio description indicates negativity/sadness. There is also a mismatch between the transcript (man) and the video description (woman), contributing to ambiguity. Primary cue points to happiness, but overall data quality is compromised by multimodal inconsistencies.",happy,0.3722943722943723
Ses01M_script03_2_F033.mp4,T,angry,neutral,85,60,"['brief content', 'no audio/visual cues', 'unclear context about speaker and scene']","Based on a single sentence, the safest conclusion is a neutral emotional state; others are unlikely given the lack of cues.",neutral,0.34285714285714286
Ses01M_script03_2_F033.mp4,A,angry,frustrated,72,60,"['description-based inference; no raw audio data or acoustic features', 'potential bias due to subjective interpretation of cues', 'text description may omit contextual factors']","The description indicates a negative vocal delivery with boredom and disinterest, best aligning with frustration as the primary emotion, with secondary cues supporting sadness and neutral affect.",neutral,0.34285714285714286
Ses01M_script03_2_F033.mp4,V,angry,happy,85,90,['visible wire/hanging equipment'],"The frame shows genuine smile indicators (lip corner puller, dimples) and minor jaw drop, with a thoughtful/attentive look. The setting is calm with good visibility; the only minor data artifact is a visible wire, not obscuring facial features.",neutral,0.34285714285714286
Ses01M_script03_2_F033.mp4,TAV,angry,neutral,75,60,"['brief content', 'unclear speech']","The negative, monotonous audio suggests disengagement or neutral affect, while the visuals show calm posture with minor facial cues (slight jaw drop, minor lip movements) that could indicate mild processing or anticipation. Overall, neutral is most plausible, with occasional hints toward mild frustration or surprise due to tension indicators.",neutral,0.34285714285714286
Ses01M_script01_1_F002.mp4,T,surprised,frustrated,75,50,"['brief content', 'text-only data with no visual cues', 'no audio tone available']","The line 'How could he see it? I was the first one up and he was still in bed.' suggests irritation and accusation, consistent with frustrated and angry states; lack of nonverbal cues limits confidence.",neutral,0.5392156862745098
Ses01M_script01_1_F002.mp4,A,surprised,neutral,95,95,[],"The speaker's tone is described as neutral; the audio quality is high (clear voice, normal pace, no hesitations), enabling reliable recognition of neutral emotion with high confidence.",neutral,0.5392156862745098
Ses01M_script01_1_F002.mp4,TAV,surprised,neutral,75,85,"['ambiguous microexpressions (jaw drop, lips part) indicating possible surprise but overall neutral tone']","The transcript and audio indicate a neutral tone. Visual expressions suggest a mostly neutral state with minor cues that could align with mild surprise, consistent with an attentive listener in a calm setting.",neutral,0.5392156862745098
Ses01F_impro05_F016.mp4,T,angry,neutral,85,50,"['transcript-only data', 'no audio/visual cues', 'brief content']",The provided transcript expresses no explicit affective language; the safest conclusion is neutral with high confidence due to lack of emotional indicators. Data quality is moderate due to absence of multimodal cues.,happy,0.3770491803278688
Ses01F_impro05_F016.mp4,A,angry,happy,95,95,[],"The audio description explicitly identifies the speaker's vocal delivery as happy with a clear, strong voice and cheerful tone, suggesting high confidence in the 'happy' label.",happy,0.3770491803278688
Ses01F_impro05_F016.mp4,V,angry,excited,75,90,['ambiguous cues due to mixed facial actions (lip corner puller and depressor)'],"The subject displays high-arousal cues with forward posture and expressive gestures. AUs indicate both positive (lip corner puller) and negative (lip corner depressor, nose wrinkler) signals, suggesting a mix of excited and frustrated/angry states. The dominant pattern is excited with strong engagement.",happy,0.3770491803278688
Ses01F_impro05_F016.mp4,TAV,angry,happy,90,92,[],"Combined audio polarity (happy) with dynamic visual expression (forward-leaning, gesturing) suggests the speaker is happy with moments of excited emphasis.",happy,0.3770491803278688
Ses01F_script03_1_F002.mp4,A,fearful,excited,92,90,[],"Based on the description, the subject's vocal cues align with happiness and excitement; no other emotions are supported by the provided text.",happy,0.4376012965964344
Ses01F_script03_1_F002.mp4,V,fearful,happy,92,95,[],AU indicators (Cheek Raiser and Lip Corner Puller) and described gentle smile suggest happiness; no strong cues for other emotions.,happy,0.4376012965964344
Ses01F_script03_1_F002.mp4,TAV,fearful,happy,92,95,[],"The audio description explicitly notes happiness and excitement, and visual cues (gentle smile, relaxed eyes, warm setting) support a positive, energetic emotional state.",happy,0.4376012965964344
Ses01M_script01_1_F003.mp4,A,surprised,neutral,70,90,[],"The description points to a generally neutral emotional state with some tension cues (breathy quality and slight strain) that could hint at mild frustration or stress. Given the lack of explicit emotional cues, neutral is the most supported primary emotion.",neutral,0.3871499176276771
Ses01M_script01_1_F003.mp4,V,surprised,neutral,92,95,[],"The overall assessment points to a calm, contemplative state with a neutral facial expression, despite minor micro-expressions that do not suggest a strong alternative emotion.",neutral,0.3871499176276771
Ses01M_script03_2_F026.mp4,A,angry,neutral,75,90,[],"The description suggests a predominantly neutral tone with a potential shift toward surprise at the end, based on pitch and tone changes. No clear indicators of stronger emotions (e.g., frustration, fear, anger) are present.",angry,0.26153846153846155
Ses01M_script03_2_F026.mp4,V,angry,happy,85,90,[],"The subject shows multiple smile-related cues (cheek raiser, lip corner puller, dimpler, upper lip raise) suggesting happiness, with a secondary cue of jaw drop indicating mild surprise. Overall, the expression appears at ease and attentive.",angry,0.26153846153846155
Ses01F_script02_2_F029.mp4,V,frustrated,neutral,75,95,[],"Based on the description, the subject appears neutral with slight attentiveness. Minor brow raises and lip depressor cues are present but do not indicate a strong emotion.",neutral,0.29357798165137616
Ses01M_script01_1_M008.mp4,T,frustrated,sad,78,45,"['text transcript only', 'no facial expressions', 'no audio prosody', 'no context about speaker or relationship to father']","The statement conveys regret and concern regarding a family matter, with strongest indicator of sadness; other emotions such as fear or frustration are inferred with lower confidence due to absence of corroborating cues.",sad,0.38975155279503104
Ses01M_script01_1_M008.mp4,A,frustrated,sad,85,95,[],"Audio description indicates a deep emotional expression with potential regret/remorse, aligning most with sadness. Some minor tension could imply additional emotions (frustration or fear), but sadness is the most supported cue.",sad,0.38975155279503104
Ses01M_script01_1_M008.mp4,V,frustrated,neutral,70,92,[],"Based on the described facial cues (slightly raised brows and lids, jaw drop, lip and chin movements) and the overall calm and attentive demeanor, the dominant emotion is neutral with a mild potential for surprise as a secondary cue.",sad,0.38975155279503104
Ses01M_script01_1_M008.mp4,TAV,frustrated,sad,85,90,[],"Transcript expresses regret about a serious matter with the father, complemented by audio that conveys tension and remorse. Visual cues show downturned mouth corners and other indicators consistent with sadness, while the overall scene is contemplative rather than agitated, supporting a sad primary emotion with possible secondary neutral/slight surprise cues.",sad,0.38975155279503104
Ses01M_impro05_F003.mp4,V,neutral,happy,92,85,"['subdued lighting with gentle shadows', 'ambiguous nose wrinkler cue may affect interpretation']","The frame suggests a calm, engaged mood with a slight smile and attentive eyes. Primary cue is a Duchenne-like smile indicating happiness; mild brow/eye cues could hint at surprise but are overshadowed by the smile.",neutral,0.4425612052730697
Ses01M_impro05_F003.mp4,TAV,neutral,happy,85,92,[],"Transcript points to a neutral context. Audio description indicates a neutral tone, while visual cues show a slight smile and engaged, calm posture, suggesting mild happiness as the primary emotion with neutral as a secondary state.",neutral,0.4425612052730697
Ses01M_script01_1_F001.mp4,A,surprised,neutral,90,90,[],"Audio description indicates monotone delivery and scripted speech, suggesting neutral affect with high confidence.",neutral,0.5714285714285714
Ses01M_script01_1_F001.mp4,V,surprised,happy,75,90,[],"The subject shows mild lip corner up and cheek raise suggesting happiness, with additional eyelid tightening and nose wrinkling contributing ambiguity; overall impression leans toward a subtle positive state near neutral.",neutral,0.5714285714285714
Ses01M_script01_1_F001.mp4,TAV,surprised,neutral,70,70,[],"Integrated analysis across audio and visual cues indicates a predominantly neutral affect, with minor cues that could align with happiness or sadness but not strongly enough to override neutral interpretation.",neutral,0.5714285714285714
Ses01M_script03_2_M039.mp4,T,angry,happy,85,50,['text-only transcript; no audio/visual cues; lack of prosody'],"The phrase 'That's very amusing indeed' suggests positive affect; highest confidence on 'happy', with secondary support for 'excited'. Limited data context due to text-only input.",happy,0.4970414201183432
