video_id,modality,ground_truth,predicted_emotion,confidence,data_quality_score,data_quality_issues,reasoning,ensemble_prediction,ensemble_confidence,ensemble_followed_wrong_modality,sabotage_impact
dia169_utt18.mp4,TAV,disgust,anger,72,85,['transcript appears incomplete (sentence ends abruptly)'],"Negative tone paired with tense facial cues and a serious/frustrated central speaker suggests anger with possible accompanying surprise or fear; other participants show concern or disbelief, indicating a mix of emotions in the scene.",anger,0.22288438617401668,True,potential_sabotage
dia175_utt4.mp4,T,fear,neutral,85,40,"['unclear speech', 'brief content']","The transcript conveys a serious, business-like inquiry but does not explicitly express a distinct emotion; thus neutral is most probable with high confidence. The whisper/short segment reduces reliability.",neutral,0.4095238095238095,True,potential_sabotage
dia175_utt4.mp4,A,fear,neutral,95,90,[],"Audio description suggests a neutral emotional state due to normal, not expressive vocal delivery.",neutral,0.4095238095238095,True,potential_sabotage
dia174_utt4.mp4,T,sadness,neutral,85,60,"['brief content', 'text-only input lacks multimodal cues']",The input is a short whisper transcript without explicit emotional content; neutral emotion is inferred with moderate confidence due to limited data.,neutral,0.38636363636363635,True,potential_sabotage
dia174_utt4.mp4,A,sadness,neutral,100,100,[],"The description indicates a neutral vocal delivery with no significant emotional cues, supporting a high-confidence neutral classification.",neutral,0.38636363636363635,True,potential_sabotage
dia174_utt4.mp4,V,sadness,surprise,75,95,[],"The described facial actions (inner brow raise, cheek raise, and lip/eye tensions) point most strongly to surprise, with concurrent signals for joy and some negative cues (slight sadness/anger) contributing to a mixed expression.",neutral,0.38636363636363635,False,potential_sabotage
dia174_utt4.mp4,TAV,sadness,joy,85,65,"['dim lighting in bar setting', 'crowded environment may cause occlusion of facial cues', 'mixed emotional signals across individuals (joy vs. neutral/sad cues)', 'background chatter and music could affect audio clarity']","Joy is the most supported emotion by the lively bar context and the description of the crowd's joviality, while neutral and subtle negative cues are present in a subset of individuals, especially the center person who appears preoccupied.",neutral,0.38636363636363635,False,potential_sabotage
dia207_utt1.mp4,T,sadness,surprise,70,75,['brief content'],"The line 'What. Oh no, you just rolled over the juice box.' suggests mild surprise and dismay rather than strong emotions; the short content provides limited cues for confident classification.",surprise,0.32575757575757575,True,potential_sabotage
dia207_utt1.mp4,V,sadness,joy,70,65,"['description-based inference rather than direct visual data', 'subjectivity in mapping AUs to emotions', 'no audio cues', 'two-person occlusion and close framing']","The cues like Lip Corner Puller (joy) and Jaw Drop (surprise) align with a happy-surprised moment and affectionate interaction, making joy the primary emotion with surprise as a secondary emotion. Data quality is moderate due to reliance on description rather than raw video cues.",surprise,0.32575757575757575,False,potential_sabotage
dia207_utt1.mp4,TAV,sadness,surprise,80,65,"['brief content', 'ambiguous audio tone']","Visual cues (jaw drop, brow involvement) suggest surprise; mild lip corner puller hints at light positive emotion (joy) amid intimacy cues. Audio tone being negative adds ambiguity, allowing secondary interpretations such as fear or mild anger.",surprise,0.32575757575757575,True,potential_sabotage
dia22_utt12.mp4,A,joy,neutral,85,90,[],"The description notes no signs of anger, fear, sadness, disgust, or joy, and does not strongly indicate any particular non-neutral emotion. Monotone could align with neutral affect.",joy,0.6811224489795918,False,potential_sabotage
dia240_utt8.mp4,T,neutral,fear,75,65,"['whisper reduces vocal cues', 'brief content']","The phrase indicates concern about someone potentially in danger, aligning most with fear; no other strong emotional cues are evident in the brief transcript.",fear,0.3051224944320713,True,potential_sabotage
dia240_utt8.mp4,A,neutral,sadness,70,60,"['description-based assessment', 'limited acoustic evidence', 'no visual cues']","The input describes a woman with a negative tone, slow speech, and neutral pitch with a slight pause, which suggests low arousal and negative affect most consistent with sadness. Lack of additional cues prevents higher confidence.",fear,0.3051224944320713,False,potential_sabotage
dia233_utt3.mp4,A,neutral,joy,92,95,[],"The description indicates a positive, enthusiastic tone and clear speech. The slight rise at the end aligns with emphasis rather than surprise. Thus joy is identified as the primary emotion with high confidence.",neutral,0.3016453382084095,False,potential_sabotage
dia233_utt3.mp4,V,neutral,anger,85,90,[],"First subject exhibits frustration/exasperation (furrowed brow, parted lips, forward-leaning stance), suggesting anger as the primary emotion. The second subject appears calm and engaged, aligning with a neutral affect.",neutral,0.3016453382084095,False,potential_sabotage
dia77_utt4.mp4,A,sadness,neutral,95,95,[],"The description indicates a calm, clear voice with no notable emotional expressiveness; thus neutral is most plausible with high confidence.",neutral,0.4007285974499089,True,potential_sabotage
dia77_utt4.mp4,V,sadness,surprise,82,60,"['occlusion/partial visibility of faces due to group composition', 'outdoor lighting causing shadows and glare', 'distance to subject reduces facial detail', 'non-frontal head poses for some individuals']","The primary cues (inner/outer brow raise, lifted upper lids, jaw drop, and lips parted) align with surprise. Secondary cues correspond to potential fear (tight lids, mouth opening), disgust (nose wrinkler), sadness (lip corner depressor), and anger (brow lowerer).",neutral,0.4007285974499089,False,potential_sabotage
dia174_utt6.mp4,T,sadness,surprise,80,60,"['brief content', 'text-only data lacking multimodal cues']","The phrase ""Really?"" suggests surprise, while overall content implies neutral contemplation. Absence of nonverbal cues reduces confidence; thus two plausible emotions with corresponding confidences.",surprise,0.34959349593495936,True,potential_sabotage
dia174_utt6.mp4,V,sadness,surprise,85,60,"['dim lighting', 'occlusion from hand on face', 'shadowy background/low contrast']","The expression shows indicators of surprise (brow raising, lip part, jaw drop). A secondary neutral signal exists due to ambiguous cues and environment.",surprise,0.34959349593495936,True,potential_sabotage
dia239_utt2.mp4,A,surprise,joy,85,60,"['brief content', 'tone-only descriptor without acoustic features']","Positive tone suggests joy; however, data is limited to a single sentence describing tone.",surprise,0.22602739726027396,False,potential_sabotage
dia239_utt3.mp4,A,neutral,joy,92,95,[],"The audio description states the speaker's tone is happy and delivery is expressive with no pauses, pointing to joy as the primary emotion with high confidence.",surprise,0.276657060518732,False,potential_sabotage
dia239_utt3.mp4,V,neutral,surprise,92,90,[],"AU signals indicate strong surprise (inner/outer brow raise, jaw drop, lips parted) with concurrent disgust (nose wrinkler). Additional cues suggest fear or concern; overall scene supports anticipation/emotional significance.",surprise,0.276657060518732,True,potential_sabotage
dia239_utt3.mp4,TAV,neutral,joy,85,90,[],"Overall, the audio suggests joy while visual cues point to surprise and a weaker sadness signal. Joy is the most confident attribution, with strong corroboration across modalities.",surprise,0.276657060518732,False,potential_sabotage
dia22_utt11.mp4,T,neutral,fear,70,40,"['unclear speech', 'brief content']","The line 'So, this isn't over?' most strongly aligns with fear, with secondary cues toward sadness or surprise; data quality is limited due to the whisper and brief content.",joy,0.37627811860940696,False,potential_sabotage
dia22_utt11.mp4,V,neutral,joy,92,90,[],"The described facial features align with a genuine smile indicative of joy. The scene provides a positive interpersonal context, supporting a joyful interpretation.",joy,0.37627811860940696,True,potential_sabotage
dia22_utt11.mp4,TAV,neutral,joy,92,85,['neutral audio description conflicting with visible joy cues'],"Facial cues suggest joy (AU6+AU12 with dimpler), supported by upbeat body language; audio tone is neutral, creating some modality conflict but not undermining the visual evidence.",joy,0.37627811860940696,True,potential_sabotage
dia230_utt8.mp4,A,disgust,neutral,85,80,"['description-based input: no raw audio', 'no visual cues provided']","Based on the described vocal characteristics (monotone, low pitch, steady rhythm, no pauses), the most likely emotion is neutral.",disgust,0.4178628389154705,False,potential_sabotage
dia254_utt16.mp4,A,neutral,joy,92,60,"['textual description of audio rather than raw audio data', 'subjective interpretation of emotions', 'no acoustic features or frame-level data', 'limited context (only a brief description)']","The audio description indicates the speaker is happy and excited, suggesting the emotion 'joy' with high confidence. Other emotions are unlikely given the description.",joy,0.3699186991869919,True,potential_sabotage
dia254_utt16.mp4,V,neutral,anger,85,70,"['partially visible face of one subject', 'crowded interior causing occlusion', 'expression details on some faces not fully discernible']","The central subject's cues align with anger/frustration in a tense scene, with auxiliary cues suggesting possible mild surprise. Partial visibility of some participants introduces moderate uncertainty.",joy,0.3699186991869919,False,potential_sabotage
dia254_utt16.mp4,TAV,neutral,joy,90,65,"['multimodal inconsistency between audio description of happiness and visual context of tension', ""partial visibility of some participants' expressions in the scene""]"," Audio signals joy from the speaker, while the scene description and facial cues imply surprise and anger/frustration within a tense group dynamic; multiple emotions appear to co-occur across modalities.",joy,0.3699186991869919,True,potential_sabotage
dia25_utt2.mp4,A,sadness,neutral,95,95,[],"The speaker is described as having a neutral emotional tone with clear articulation and no speech abnormalities, indicating high confidence in labeling neutral emotion.",joy,0.4026258205689278,False,potential_sabotage
dia25_utt2.mp4,V,sadness,joy,92,88,[],"The scene depicts a lively, laughing interaction between two individuals. Facial cues align with joy (AU12, AU6, AU10, AU25) and there are mild cues that could hint at surprise, but overall interpretation favors joy as the primary emotion.",joy,0.4026258205689278,True,potential_sabotage
dia25_utt2.mp4,TAV,sadness,joy,92,95,[],"The scene features two women in a playful interaction; the right woman displays a bright, joyful expression with teeth showing, consistent with joy. Audio is neutral and the transcript notes apology, but the visual data provides the strongest indication of joy.",joy,0.4026258205689278,True,potential_sabotage
dia240_utt16.mp4,A,surprise,neutral,92,100,[],"The description indicates a neutral emotional tone with clear articulation and no cues for other emotions, resulting in a high-confidence neutral classification.",neutral,0.5016891891891891,True,potential_sabotage
dia240_utt16.mp4,V,surprise,neutral,70,75,"['no audio data', 'emotions inferred from descriptive text rather than direct video cues', 'potential bias from context description']","The scene depicts a serious, possibly tense exchange with subtle facial cues (brow raise, dimpling, chin raise, lip tension, jaw drop) that align with neutral-to-surprise and some tension; thus multiple emotions are plausible with neutral as primary.",neutral,0.5016891891891891,True,potential_sabotage
dia240_utt16.mp4,TAV,surprise,neutral,70,85,[],"The overall interpretation leans toward a neutral baseline with occasional tension-related cues (brows furrow, lip tightener, chin raise) suggesting secondary fear or anticipation; no strong indicators of joy or disgust.",neutral,0.5016891891891891,True,potential_sabotage
dia165_utt3.mp4,T,disgust,fear,70,60,"['brief content', 'unclear speech']","The statement suggests uncertainty and fear, with a possible neutral stance due to lack of overt affect. Data quality is moderate due to brief content and potential subtlety from whispering.",fear,0.2932330827067669,True,potential_sabotage
dia165_utt3.mp4,A,disgust,neutral,90,95,[],"From the description, the voice is clear and natural with expressiveness, suggesting a neutral baseline with the possibility of mild arousal (tension). No strong indicators for disgust, surprise, sadness, or other specific emotions.",fear,0.2932330827067669,False,potential_sabotage
dia165_utt3.mp4,V,disgust,sadness,85,90,[],The scene conveys strong sadness with secondary surprise cues; primary emotion is sadness supported by tears and consoling interaction between the two individuals.,fear,0.2932330827067669,False,potential_sabotage
dia165_utt3.mp4,TAV,disgust,sadness,85,90,[],"The scene shows two distressed women; tears and close proximity indicate sadness, while widened eyes and jaw drop suggest surprise. The audio is clear and the visual cues align with these emotions, yielding a strong but not exclusive signal for sadness and secondary surprise.",fear,0.2932330827067669,False,potential_sabotage
dia174_utt13.mp4,T,anger,joy,70,40,"['brief content', 'whispered voice', 'no visual context', 'no acoustic prosody in transcript']","Based on the single utterance 'Yeah! Got it!', likely indicates mild positive emotion (joy) with some possibility of surprise; confidence is low due to limited data and lack of visual cues.",joy,0.28346456692913385,True,potential_sabotage
dia174_utt13.mp4,A,anger,joy,95,100,[],"The description indicates a positive, upbeat tone with clear speech, supporting joy as the primary emotion with high confidence.",joy,0.28346456692913385,True,potential_sabotage
dia174_utt13.mp4,V,anger,surprise,75,75,"['dim lighting', 'red lighting/color cast']","The frame shows a man in a dim, warm red-lit setting with facial cues indicating tension, contemplation, and a potential shift toward surprise (jaw drop and lips part) alongside sadness from furrowed brows and lip depressor; the strongest signals are surprise, followed by sadness.",joy,0.28346456692913385,False,potential_sabotage
dia174_utt13.mp4,TAV,anger,neutral,75,60,"['dim lighting', 'ambiguous facial expressions due to lighting and angle']","The transcript indicates a positive tone, but visual cues show slight concern and possible surprise; overall frame suggests a neutral state with potential sadness/concern; no strong indicators of joy or anger.",joy,0.28346456692913385,False,potential_sabotage
dia254_utt5.mp4,V,anger,joy,92,70,"['motion in scene', 'two-person interaction causing potential occlusion', 'moderate lighting variation']",The left person shows a subtle amused smile consistent with joy; the right person's furrowed brows suggest a less definite emotion (anger or concern) but the dominant cue is the smile from the left actor.,anger,0.37037037037037035,False,potential_sabotage
dia254_utt5.mp4,TAV,anger,joy,85,90,[],"Facial expression suggests a Duchenne-like smile (joy), while audio and scene context imply potential anger/impatience from the other speaker. Primary emotion is joy.",anger,0.37037037037037035,False,potential_sabotage
dia100_utt18.mp4,T,fear,neutral,70,40,"['text-only input with minimal context', 'no visual cues available', 'no audio prosody available', 'ambiguous emotional content']","The line 'Where are you Leslie?' suggests possible neutral inquiry with mild concern, but without tone or facial cues, multiple emotions are plausible; neutral is most probable given the content.",neutral,0.375,True,potential_sabotage
dia100_utt18.mp4,A,fear,neutral,70,60,"['no actual audio data', 'text description only', 'limited cues from description']","Monotone speech in a female speaker suggests low arousal; without audio features or facial cues, neutral is most likely; sadness is a possible secondary cue.",neutral,0.375,True,potential_sabotage
dia100_utt18.mp4,TAV,fear,disgust,70,60,"['mixed facial cues indicating multiple emotions (disgust, surprise, joy, sadness)', 'monotone audio delivery may obscure true affect', 'short transcript limits contextual interpretation']","Integrated transcript, audio, and visual cue descriptions indicate multiple concurrent affective signals. The strongest cue points to disgust via nose wrinkling, with supportive cues for surprise and joy, but overall signals are mixed.",neutral,0.375,False,potential_sabotage
dia100_utt19.mp4,A,sadness,joy,92,95,[],"Description indicates a happy and excited tone with clear pitch and smooth delivery, supporting joy as the primary emotion with high confidence.",joy,0.386411889596603,True,potential_sabotage
dia100_utt19.mp4,TAV,sadness,joy,90,65,"['transcript incomplete/unfinished', 'multimodal cues show some incongruence between audio and facial expressions']","Integrated analysis across audio and visual modalities points to a primary state of joy, with secondary cues suggesting potential subtle sadness or concern. Data quality is moderate due to incomplete transcript and some incongruent multimodal signals.",joy,0.386411889596603,True,potential_sabotage
dia174_utt12.mp4,V,neutral,anger,70,90,[],"The description highlights frustration and concern with cues such as brow furrowing and lip biting, consistent with anger (frustration) and fear (anxiety/concern).",fear,0.35185185185185186,False,potential_sabotage
dia174_utt12.mp4,TAV,neutral,anger,75,70,"['whispered transcript reduces speech clarity', 'audio described as monotone, limiting vocal emotion cues']",Combined audio-visual cues point to primary anger with secondary fear due to tension in facial expressions and body language; some neutral baseline may exist due to monotone audio.,fear,0.35185185185185186,False,potential_sabotage
dia165_utt2.mp4,A,surprise,neutral,90,85,['description-based input; no actual audio sample; limited cues for secondary emotions'],"The input describes a neutral, natural vocal delivery with no evident emotional intensity, leading to a high confidence in neutral as the primary (and only) emotion.",sadness,0.2681818181818182,False,potential_sabotage
dia165_utt2.mp4,V,surprise,sadness,92,90,[],"The scene depicts distress and vulnerability with tears and protective touch, indicating sadness as the dominant emotion. Additional cues (slight brow raise and jaw drop) suggest some surprise, while subtle lip movements imply fleeting joy; overall sadness is the primary emotion.",sadness,0.2681818181818182,True,potential_sabotage
dia165_utt2.mp4,TAV,surprise,sadness,85,90,[],"Integrated audio and visual cues point to sadness as primary, with a minor surprise component; data quality is high due to clear multimodal descriptions.",sadness,0.2681818181818182,True,potential_sabotage
dia112_utt3.mp4,T,disgust,neutral,95,10,"['no visual cues', 'no audio prosody', 'brief content']",The content is a neutral planning statement; without multimodal cues there is insufficient evidence for other emotions.,neutral,0.36538461538461536,True,potential_sabotage
dia112_utt3.mp4,A,disgust,neutral,95,95,[],"The speaker's tone is described as relaxed and comfortable, indicating a neutral emotional state with high confidence; no cues of other emotions are evident in the description.",neutral,0.36538461538461536,True,potential_sabotage
dia112_utt3.mp4,V,disgust,surprise,85,70,"['mixed facial cues indicating multiple emotions', 'no audio corroboration', 'ambiguous overlap of cues may reduce specificity']","The described expression features indicate a primary surprise signal with secondary joy and a minor disgust component, while the scene implies social engagement between two individuals, supporting an overall surprised-to-joyful presentation.",neutral,0.36538461538461536,False,potential_sabotage
dia112_utt3.mp4,TAV,disgust,surprise,70,90,[],"The scene shows two people in a warm, engaged conversation. Facial cues such as brow raise and jaw drop point to surprise, while simultaneous cheek/ lip cues suggest a concurrent sense of joy or positive engagement. The audio description corroborates a calm and comfortable delivery, aligning with a positive emotional state.",neutral,0.36538461538461536,False,potential_sabotage
dia25_utt3.mp4,V,neutral,joy,90,95,[],"Facial cues (lip corner puller, dimpler, lips part, upper lip raiser) indicate a genuine smile (joy). Some brow movement could suggest a light surprise, but the dominant signal is happiness in the context of laughter and playful interaction.",joy,0.4805194805194805,True,potential_sabotage
dia25_utt3.mp4,TAV,neutral,joy,95,92,[],"The scene features two women engaging playfully, one laughing with a broad smile. Facial action units (cheek raiser, lip corner puller, lips part) and the context strongly support joy as the dominant emotion.",joy,0.4805194805194805,True,potential_sabotage
dia200_utt1.mp4,T,anger,fear,85,50,"['unclear speech', 'brief content', 'whispered recording']","The sentence conveys alarm about something in the room, suggesting fear; the exclamation also hints at surprise. Limited context and whispered delivery reduce certainty.",anger,0.24025974025974026,False,potential_sabotage
dia200_utt1.mp4,TAV,anger,sadness,85,90,[],"Left individual's bowed head and distressed posture point to sadness; middle/right individuals show concern and supportive behavior, aligning with a somber mood. Negative vocal tone supports the interpretation, while minor cues suggest secondary emotions like fear or surprise.",anger,0.24025974025974026,False,potential_sabotage
dia131_utt5.mp4,A,neutral,joy,85,70,"['brief content', 'limited data', 'subjective interpretation of tone']",Positive tone suggests joy as the most likely emotion; neutral is possible but less confident.,joy,0.5991189427312775,True,potential_sabotage
dia131_utt5.mp4,V,neutral,joy,92,90,[],"Strong Duchenne smile cues (cheek raiser and lip corner puller), upper lip raise, and dimples indicate joy with high confidence; slight nose wrinkling and brow lowering are not inconsistent with a joyful social smile.",joy,0.5991189427312775,True,potential_sabotage
dia131_utt5.mp4,TAV,neutral,joy,92,90,[],Joy is the most supported emotion by facial action units indicating smiling and by the positive tone of the audio description; mild jaw drop suggests occasional surprise but is not dominant.,joy,0.5991189427312775,True,potential_sabotage
dia254_utt15.mp4,V,anger,surprise,78,70,"['dim lighting', 'unclear facial expressions', 'crowded frame may obscure individual cues']","From the description, a small group shows urgency and potential emotional arousal; the leader's outstretched arms suggest surprise or anger; the peripheral woman's tense posture adds fear/concern; overall we detect mixed high-energy emotions with surprise being most plausible.",anger,0.22031963470319635,False,potential_sabotage
dia254_utt15.mp4,TAV,anger,fear,78,70,"['dim lighting', 'occluded facial expressions', 'short transcript', 'ambiguous context']","Audio hints at negativity; visuals show a tense, crowded hallway with an urgent gesture, supporting fear as the dominant inferred emotion with possible secondary cues for surprise and anger. Some neutral/ambivalent cues may exist due to ambiguous expressions.",anger,0.22031963470319635,False,potential_sabotage
dia200_utt3.mp4,T,anger,neutral,70,40,"['whisper_audio', 'single_word_utterance', 'no_visual_context', 'transcript_only_input']","The input consists of a whispered directive 'Shh!', which mainly signals a request to be quiet. In emotion terms, neutral is most plausible; fear or surprise could be related to a tense situation but are less supported by the available data.",joy,0.3434343434343434,False,potential_sabotage
dia200_utt3.mp4,V,anger,joy,85,95,[],"The described facial actions point to a combination of joy (lip corner puller, dimpler, lips part) and mild surprise (outer brow raise, jaw drop). Scene context indicates amusement and bemusement, aligning with these emotions.",joy,0.3434343434343434,True,potential_sabotage
dia200_utt3.mp4,TAV,anger,joy,85,80,"['possible conflicting cues between negative audio tone and positive visual facial cues', 'audio description lacks granular acoustic features (e.g., exact pitch dynamics)']","Multi-modal analysis suggests the central figure displays joy with mild surprise, supported by facial indicators and animated gestures; audio tone introduces some tension that could reflect context rather than pure emotion.",joy,0.3434343434343434,True,potential_sabotage
dia240_utt15.mp4,A,sadness,neutral,90,95,[],"The speaker is described as monotone and not engaged, indicating a neutral affect with high confidence; no cues for other emotions are present.",neutral,0.5096153846153846,True,potential_sabotage
dia25_utt1.mp4,V,neutral,surprise,85,90,[],"The combination of jaw drop and wide-eyed indicators suggests surprise as the dominant emotion, with accompanying negative-affect indicators (brow lowering and downturned lip corners) implying some concern or tension. Other potential emotions such as fear or sadness are considered as secondary possibilities due to conflicting cues (raised eyelids, lip dynamics, and defensive posture in context).",sadness,0.25232403718459495,False,potential_sabotage
dia52_utt0.mp4,A,neutral,anger,70,90,[],Negative tonal quality suggests anger as the dominant emotion with possible secondary sadness; limited contextual content prevents higher confidence for other emotions.,neutral,0.2857142857142857,False,potential_sabotage
dia52_utt0.mp4,V,neutral,joy,85,90,[],"The analysis maps AU cues to emotional categories within the provided list; joy is the most supported emotion due to smile (Cheek Raiser) and positive context, with minor supportive cues suggesting concentration or mild surprise.",neutral,0.2857142857142857,False,potential_sabotage
dia254_utt6.mp4,T,anger,neutral,70,40,"['unclear speech', 'brief content']","Based on the short whispered transcript, neutral is the most plausible emotion due to lack of expressive cues; other emotions are not clearly supported.",joy,0.3220338983050847,False,potential_sabotage
dia254_utt6.mp4,A,anger,joy,85,100,[],Positive tone indicates joy; only joy confidently detected.,joy,0.3220338983050847,True,potential_sabotage
dia254_utt6.mp4,V,anger,surprise,85,85,"['minor occlusion of a third person in scene', 'mixed facial cues (surprise with mild smile) may introduce ambiguity']","Two main subjects display anticipatory tension behind a door. The strongest facial signal is surprise (jaw drop, brow raise), with some cues that could indicate a mild positive emotion (smile). The scene context implies a charged, forward-facing moment.",joy,0.3220338983050847,False,potential_sabotage
dia254_utt6.mp4,TAV,anger,surprise,80,70,"['multiple actors in frame', 'unclear attribution of emotions to specific individual', 'facial cues mixed (conflicting indicators)', 'brief dialogue limits interpretation', 'background actions may influence perceived emotion']","The scene depicts anticipation and mixed expressions; top cues favor surprise with a secondary likelihood of joy, while other emotions are plausible but less supported by the available data.",joy,0.3220338983050847,False,potential_sabotage
dia254_utt7.mp4,A,surprise,fear,75,45,"['brief content', 'subjective interpretation', 'lack of actual audio data']","Based on the description: negative tone with slow speech, low pitch, tense and breathy voice suggests potential fear as the strongest indicator, with possible secondary emotions of anger or sadness. No explicit signs of disgust, joy, or neutral are observed.",surprise,0.3240901213171577,False,potential_sabotage
dia52_utt1.mp4,T,disgust,anger,75,40,"['incomplete sentence', 'short excerpt', 'no audio cues or facial cues available', 'whisper_transcript provides limited context']","The fragment 'To tape the game? You do this every time Ross, you're' implies anger/irritation. Without video/audio cues, confidence remains moderate.",anger,0.3129548762736536,True,potential_sabotage
dia52_utt1.mp4,A,disgust,anger,70,65,"['subjective interpretation of tone', 'no raw audio provided', 'limited contextual information']","Based on provided audio description, the voice conveys a negative tone with slight tension and slow, pausing delivery, suggesting anger as the most likely emotion; multiple nearby emotions are also plausible.",anger,0.3129548762736536,True,potential_sabotage
dia52_utt1.mp4,V,disgust,surprise,92,75,"['text-based inference without actual video frames', 'potential ambiguity due to cues from two individuals', 'no audio or broader contextual cues available']","The configuration of facial cues (strong jaw drop and lips part) aligns with surprise, while there are some conflicting or additional cues (brow-related signals) and the analysis is based on descriptions rather than direct video frames.",anger,0.3129548762736536,False,potential_sabotage
dia52_utt1.mp4,TAV,disgust,surprise,85,75,"['transcript is truncated/partial', 'audio described as whisper/low volume (potential mismatch with visual signals)', 'ambiguous speaker attribution between two persons', 'possible ambient cafe noise not described']","Integrated audio-visual cues show mixed emotional signals: strong visual surprise cues outweighing negative vocal tone; presence of two speakers introduces attribution ambiguity; overall, several emotions are plausible with highest confidence for surprise.",anger,0.3129548762736536,False,potential_sabotage
dia200_utt2.mp4,V,anger,sadness,85,90,[],"The scene conveys a serious, contemplative moment among friends. Facial cues such as brow lowering and lip depressor suggest sadness or concern, while one person appears to be offering reassurance in a supportive role. Overall, sadness is the most supported emotion.",anger,0.3465346534653465,False,potential_sabotage
dia254_utt14.mp4,T,disgust,anger,70,50,"['brief content', 'unclear speech']","Anger is most plausible given imperative phrases like 'Get out' and 'Let's go, come on', while 'That's nice' could be neutral or sarcastic; overall the data quality is moderate due to brief content and lack of nonverbal/prosodic information.",sadness,0.19594594594594594,False,potential_sabotage
dia254_utt14.mp4,A,disgust,joy,85,60,"['limited information: only a qualitative description of tone', 'no facial expressions or lexical cues provided', 'subjective interpretation of tone']","The description attributes a positive tone to the speaker, which most strongly aligns with joy among the available emotions. Other emotions are not evidenced by the provided text.",sadness,0.19594594594594594,False,potential_sabotage
dia254_utt14.mp4,V,disgust,sadness,75,90,[],"The woman's distressed expression (brow furrow, mouth open) aligns with sadness and potential fear; jaw drop and nose wrinkler introduce ambiguity toward surprise or disgust, but overall the mood is dominated by distress/sadness. The man's expression and posture support a tense, concerned interaction scene.",sadness,0.19594594594594594,True,potential_sabotage
dia254_utt14.mp4,TAV,disgust,sadness,70,65,"['conflicting multimodal cues between audio (positive) and visuals showing distress', 'brief content in whisper transcript with potentially unrelated phrases', 'ambiguous expressions with mixed signals (distress vs slight smiles)', 'scene involves two people with comforting interaction, complicating single-emotion labeling']","The frame depicts a distressed female with supportive male; emotions inferred include sadness and fear, with possible surprise. Confidence levels reflect dominance of sadness, supported by facial cues and body language; audio-visual inconsistency reduces certainty.",sadness,0.19594594594594594,True,potential_sabotage
dia131_utt4.mp4,T,neutral,joy,70,50,"['brief content', 'unclear speech']","The transcript 'Good.' indicates a positive sentiment; due to brevity and whisper, we assign potential joy with highest confidence and neutral as plausible secondary interpretation.",joy,0.5921658986175116,True,potential_sabotage
dia131_utt4.mp4,V,neutral,joy,92,95,[],"The expressed facial actions show a genuine smile (AU12 + AU14) with eye involvement, indicating joy as the dominant emotion. Secondary brow actions are less indicative of a distinct emotion in this context.",joy,0.5921658986175116,True,potential_sabotage
dia131_utt4.mp4,TAV,neutral,joy,95,90,[],"The scene features a lively group with evident smiles and a cheeky grin; visual facial action units (lip corner puller, dimpler) point to joy. Audio description indicates neutral delivery, supporting non-negative affect with no contradictory cues.",joy,0.5921658986175116,True,potential_sabotage
dia94_utt0.mp4,A,surprise,anger,85,60,"['limited cues: only negative tone described; no acoustic features provided', 'no duration or multiplicity of utterances', 'no additional context or audio quality details']","The description suggests a negative tone, most consistent with anger. However, uncertainty remains due to lack of detailed audio features and context.",anger,0.34306569343065696,True,potential_sabotage
dia94_utt0.mp4,TAV,surprise,anger,90,92,[],"The scene depicts a tense discussion with a serious expression on the male subject and concerned bystander; combined audio negativity and facial tension point to anger as the dominant emotion, with possible secondary cues for disgust, fear, and surprise.",anger,0.34306569343065696,True,potential_sabotage
dia254_utt10.mp4,V,neutral,joy,85,75,[],"The visual cues align with joy (lip corner puller, dimpler, lips part, and upper lip raise) and a secondary surprise signal (jaw drop and inner brow raise), in a lively social interaction among three individuals.",neutral,0.43983402489626555,False,potential_sabotage
dia254_utt10.mp4,TAV,neutral,joy,85,90,[],"Visual cues suggest amusement/joy (lip corner puller, dimpler, jaw drop) with a minor surprise component (jaw drop). Audio is neutral, reinforcing a primary positive affect rather than strong emotion.",neutral,0.43983402489626555,False,potential_sabotage
dia126_utt6.mp4,V,neutral,anger,70,75,"['no raw frame data provided; only descriptive cues', 'unclear details on eye gaze and micro-expressions', 'lack of audio data']","Analyzed facial cues (brow furrow, lip pursing, jaw drop) and context (serious discussion) to identify likely emotions; anger is most supported by cues; surprise is possible due to jaw opening; fear and neutral are less supported.",neutral,0.47216035634743875,False,potential_sabotage
dia112_utt4.mp4,A,surprise,neutral,85,60,"['description-based input rather than raw audio', 'missing multimodal cues (no facial expressions or context)', 'subjective inference of boredom from text']",The description indicates monotone vocal delivery suggesting neutrality with potential low arousal; therefore neutral is assigned as the primary emotion with relatively high confidence given the limited data.,joy,0.3477406679764244,False,potential_sabotage
dia112_utt4.mp4,V,surprise,joy,92,75,"['night lighting', ""second subject's face not visible / partially occluded""]","The description indicates positive engagement and enthusiastic facial cues (lip corner puller, dimples, raised eyes/eyebrows), suggesting joy. Subtle cues of curiosity or mild surprise are possible due to wide eyes and raised eyebrows, but the strongest signal is joy from the foreground subject and the friendly interaction overall.",joy,0.3477406679764244,True,potential_sabotage
